target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,150,1,0.661162,0.338838,1,pctCh,-1.0
close,151,1,0.667341,0.332659,1,pctCh,-1.0
close,152,0,0.627319,0.372681,1,pctCh,-1.0
close,153,0,0.730153,0.269847,1,pctCh,-1.0
close,154,0,0.659254,0.340746,1,pctCh,-1.0
close,155,1,0.650738,0.349262,1,pctCh,-1.0
close,156,1,0.616782,0.383218,1,pctCh,-1.0
close,157,1,0.612162,0.387838,1,pctCh,-1.0
close,158,0,0.692385,0.307615,1,pctCh,-1.0
close,159,1,0.668389,0.331611,1,pctCh,-1.0
close,160,0,0.660257,0.339743,1,pctCh,-1.0
close,161,0,0.673532,0.326468,1,pctCh,-1.0
close,162,1,0.663502,0.336498,1,pctCh,-1.0
close,163,1,0.642106,0.357894,1,pctCh,-1.0
close,164,1,0.623633,0.376367,1,pctCh,-1.0
close,165,1,0.640806,0.359194,1,pctCh,-1.0
close,166,0,0.683978,0.316022,1,pctCh,-1.0
close,167,1,0.673874,0.326126,1,pctCh,-1.0
close,168,0,0.680127,0.319873,1,pctCh,-1.0
close,169,0,0.678174,0.321826,1,pctCh,-1.0
close,170,1,0.643062,0.356938,1,pctCh,-1.0
close,171,1,0.646262,0.353738,1,pctCh,-1.0
close,172,0,0.672738,0.327262,1,pctCh,-1.0
close,173,1,0.645461,0.354539,1,pctCh,-1.0
close,174,0,0.672874,0.327126,1,pctCh,-1.0
close,175,1,0.583385,0.416615,1,pctCh,-1.0
close,176,0,0.735482,0.264518,1,pctCh,-1.0
close,177,0,0.640153,0.359847,1,pctCh,-1.0
close,178,1,0.659288,0.340712,1,pctCh,-1.0
close,179,0,0.678009,0.321991,1,pctCh,-1.0
close,180,0,0.697121,0.302879,1,pctCh,-1.0
close,181,0,0.661216,0.338784,1,pctCh,-1.0
close,182,0,0.664753,0.335247,1,pctCh,-1.0
close,183,1,0.615332,0.384668,1,pctCh,-1.0
close,184,1,0.646377,0.353623,1,pctCh,-1.0
close,185,1,0.608432,0.391568,1,pctCh,-1.0
close,186,0,0.649731,0.350269,1,pctCh,-1.0
close,187,0,0.635484,0.364516,1,pctCh,-1.0
close,188,1,0.695784,0.304216,1,pctCh,-1.0
close,189,1,0.652589,0.347411,1,pctCh,-1.0
close,190,0,0.642122,0.357878,1,pctCh,-1.0
close,191,0,0.626405,0.373595,1,pctCh,-1.0
close,192,1,0.642271,0.357729,1,pctCh,-1.0
close,193,0,0.664944,0.335056,1,pctCh,-1.0
close,194,0,0.698657,0.301343,1,pctCh,-1.0
close,195,0,0.715379,0.284621,1,pctCh,-1.0
close,196,1,0.606372,0.393628,1,pctCh,-1.0
close,197,0,0.640852,0.359148,1,pctCh,-1.0
close,198,0,0.645959,0.354041,1,pctCh,-1.0
close,199,0,0.682773,0.317227,1,pctCh,-1.0
close,200,0,0.656747,0.343253,1,pctCh,-1.0
close,201,0,0.676338,0.323662,1,pctCh,-1.0
close,202,0,0.660789,0.339211,1,pctCh,-1.0
close,203,1,0.640847,0.359153,1,pctCh,-1.0
close,204,1,0.664178,0.335822,1,pctCh,-1.0
close,205,0,0.660238,0.339762,1,pctCh,-1.0
close,206,1,0.619899,0.380101,1,pctCh,-1.0
close,207,1,0.639946,0.360054,1,pctCh,-1.0
close,208,0,0.696226,0.303774,1,pctCh,-1.0
close,209,0,0.687905,0.312095,1,pctCh,-1.0
