target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,347,1,0.629836,0.370164,1,psTTM,0.3407
close,348,0,0.678934,0.321066,0,psTTM,0.3407
close,349,0,0.666468,0.333532,0,psTTM,0.3407
close,350,1,0.6431,0.3569,1,psTTM,0.3407
close,351,0,0.639706,0.360294,1,psTTM,0.3407
close,352,0,0.673161,0.326839,0,psTTM,0.3407
close,353,0,0.67909,0.32091,0,psTTM,0.3407
close,354,0,0.678988,0.321012,0,psTTM,0.3407
close,355,0,0.627819,0.372181,1,psTTM,0.3407
close,356,0,0.614597,0.385403,1,psTTM,0.3407
close,357,1,0.622268,0.377732,1,psTTM,0.3407
close,358,0,0.675674,0.324326,0,psTTM,0.3407
close,359,0,0.637689,0.362311,1,psTTM,0.3407
close,360,0,0.672184,0.327816,0,psTTM,0.3407
close,361,0,0.591884,0.408116,1,psTTM,0.3407
close,362,1,0.62177,0.37823,1,psTTM,0.3407
close,363,0,0.627003,0.372997,1,psTTM,0.3407
close,364,0,0.644898,0.355102,1,psTTM,0.3407
close,365,0,0.665359,0.334641,0,psTTM,0.3407
close,366,1,0.680975,0.319025,0,psTTM,0.3407
close,367,0,0.692646,0.307354,0,psTTM,0.3407
close,368,0,0.692596,0.307404,0,psTTM,0.3407
close,369,0,0.662435,0.337565,0,psTTM,0.3407
close,370,1,0.635311,0.364689,1,psTTM,0.3407
close,371,0,0.682535,0.317465,0,psTTM,0.3407
close,372,0,0.712947,0.287053,0,psTTM,0.3407
close,373,0,0.668684,0.331316,0,psTTM,0.3407
close,374,0,0.670431,0.329569,0,psTTM,0.3407
close,375,1,0.628089,0.371911,1,psTTM,0.3407
close,376,0,0.664851,0.335149,0,psTTM,0.3407
close,377,0,0.684331,0.315669,0,psTTM,0.3407
close,378,1,0.648112,0.351888,1,psTTM,0.3407
close,379,0,0.657758,0.342242,1,psTTM,0.3407
close,380,0,0.657057,0.342943,1,psTTM,0.3407
close,381,0,0.681774,0.318226,0,psTTM,0.3407
close,382,0,0.659514,0.340486,0,psTTM,0.3407
close,383,0,0.64414,0.35586,1,psTTM,0.3407
close,384,0,0.720248,0.279752,0,psTTM,0.3407
close,385,1,0.619246,0.380754,1,psTTM,0.3407
close,386,0,0.66959,0.33041,0,psTTM,0.3407
close,387,1,0.672174,0.327826,0,psTTM,0.3407
close,388,1,0.631851,0.368149,1,psTTM,0.3407
close,389,0,0.683272,0.316728,0,psTTM,0.3407
close,390,0,0.670894,0.329106,0,psTTM,0.3407
close,391,0,0.664768,0.335232,0,psTTM,0.3407
close,392,1,0.667997,0.332003,0,psTTM,0.3407
close,393,1,0.666898,0.333102,0,psTTM,0.3407
close,394,0,0.698173,0.301827,0,psTTM,0.3407
close,395,0,0.685921,0.314079,0,psTTM,0.3407
close,396,0,0.662867,0.337133,0,psTTM,0.3407
close,397,0,0.696179,0.303821,0,psTTM,0.3407
close,398,1,0.620454,0.379546,1,psTTM,0.3407
close,399,1,0.637646,0.362354,1,psTTM,0.3407
close,400,1,0.647278,0.352722,1,psTTM,0.3407
close,401,0,0.666293,0.333707,0,psTTM,0.3407
close,402,0,0.688341,0.311659,0,psTTM,0.3407
close,403,0,0.679551,0.320449,0,psTTM,0.3407
close,404,0,0.67434,0.32566,0,psTTM,0.3407
close,405,0,0.648745,0.351255,1,psTTM,0.3407
close,406,1,0.626539,0.373461,1,psTTM,0.3407
close,407,1,0.661754,0.338246,0,psTTM,0.3407
close,408,0,0.654053,0.345947,1,psTTM,0.3407
close,409,1,0.661889,0.338111,0,psTTM,0.3407
close,410,0,0.637704,0.362296,1,psTTM,0.3407
close,411,0,0.684236,0.315764,0,psTTM,0.3407
close,412,0,0.652542,0.347458,1,psTTM,0.3407
close,413,1,0.65095,0.34905,1,psTTM,0.3407
close,414,0,0.637206,0.362794,1,psTTM,0.3407
close,415,1,0.630432,0.369568,1,psTTM,0.3407
close,416,0,0.612801,0.387199,1,psTTM,0.3407
close,417,0,0.660778,0.339222,0,psTTM,0.3407
close,418,1,0.65329,0.34671,1,psTTM,0.3407
close,419,0,0.638773,0.361227,1,psTTM,0.3407
close,420,0,0.683098,0.316902,0,psTTM,0.3407
close,421,0,0.605374,0.394626,1,psTTM,0.3407
close,422,0,0.682211,0.317789,0,psTTM,0.3407
close,423,0,0.646823,0.353177,1,psTTM,0.3407
close,424,0,0.684444,0.315556,0,psTTM,0.3407
close,425,0,0.684609,0.315391,0,psTTM,0.3407
close,426,1,0.64332,0.35668,1,psTTM,0.3407
close,427,0,0.612201,0.387799,1,psTTM,0.3407
close,428,0,0.663812,0.336188,0,psTTM,0.3407
close,429,0,0.651553,0.348447,1,psTTM,0.3407
close,430,0,0.66549,0.33451,0,psTTM,0.3407
close,431,0,0.642378,0.357622,1,psTTM,0.3407
close,432,0,0.656197,0.343803,1,psTTM,0.3407
close,433,0,0.645878,0.354122,1,psTTM,0.3407
close,434,0,0.652932,0.347068,1,psTTM,0.3407
close,435,1,0.641767,0.358233,1,psTTM,0.3407
close,436,0,0.654381,0.345619,1,psTTM,0.3407
close,437,0,0.697007,0.302993,0,psTTM,0.3407
close,438,0,0.666056,0.333944,0,psTTM,0.3407
close,439,0,0.649493,0.350507,1,psTTM,0.3407
close,440,0,0.684172,0.315828,0,psTTM,0.3407
close,441,0,0.667618,0.332382,0,psTTM,0.3407
close,442,0,0.661911,0.338089,0,psTTM,0.3407
close,443,0,0.69314,0.30686,0,psTTM,0.3407
close,444,0,0.68792,0.31208,0,psTTM,0.3407
close,445,1,0.680013,0.319987,0,psTTM,0.3407
close,446,0,0.65082,0.34918,1,psTTM,0.3407
close,447,0,0.665972,0.334028,0,psTTM,0.3407
close,448,0,0.668403,0.331597,0,psTTM,0.3407
close,449,0,0.671435,0.328565,0,psTTM,0.3407
close,450,0,0.672958,0.327042,0,psTTM,0.3407
close,451,0,0.723964,0.276036,0,psTTM,0.3407
close,452,0,0.698978,0.301022,0,psTTM,0.3407
close,453,0,0.679333,0.320667,0,psTTM,0.3407
close,454,1,0.682874,0.317126,0,psTTM,0.3407
close,455,0,0.680218,0.319782,0,psTTM,0.3407
close,456,0,0.679141,0.320859,0,psTTM,0.3407
close,457,0,0.672595,0.327405,0,psTTM,0.3407
close,458,1,0.639026,0.360974,1,psTTM,0.3407
close,459,0,0.704392,0.295608,0,psTTM,0.3407
close,460,0,0.685593,0.314407,0,psTTM,0.3407
close,461,1,0.656052,0.343948,1,psTTM,0.3407
close,462,0,0.698561,0.301439,0,psTTM,0.3407
close,463,0,0.680167,0.319833,0,psTTM,0.3407
close,464,0,0.68797,0.31203,0,psTTM,0.3407
close,465,0,0.687873,0.312127,0,psTTM,0.3407
close,466,0,0.672225,0.327775,0,psTTM,0.3407
close,467,1,0.638254,0.361746,1,psTTM,0.3407
close,468,0,0.707645,0.292355,0,psTTM,0.3407
close,469,0,0.691212,0.308788,0,psTTM,0.3407
close,470,1,0.676481,0.323519,0,psTTM,0.3407
close,471,1,0.614429,0.385571,1,psTTM,0.3407
close,472,0,0.672887,0.327113,0,psTTM,0.3407
close,473,1,0.667642,0.332358,0,psTTM,0.3407
close,474,0,0.666055,0.333945,0,psTTM,0.3407
close,475,0,0.667423,0.332577,0,psTTM,0.3407
close,476,0,0.702947,0.297053,0,psTTM,0.3407
close,477,1,0.662282,0.337718,0,psTTM,0.3407
close,478,0,0.695532,0.304468,0,psTTM,0.3407
close,479,1,0.675501,0.324499,0,psTTM,0.3407
close,480,0,0.673644,0.326356,0,psTTM,0.3407
close,481,0,0.676513,0.323487,0,psTTM,0.3407
close,482,0,0.670492,0.329508,0,psTTM,0.3407
close,483,1,0.631278,0.368722,1,psTTM,0.3407
close,484,0,0.659665,0.340335,0,psTTM,0.3407
close,485,0,0.691898,0.308102,0,psTTM,0.3407
close,486,0,0.677313,0.322687,0,psTTM,0.3407
close,487,0,0.709394,0.290606,0,psTTM,0.3407
close,488,1,0.629518,0.370482,1,psTTM,0.3407
close,489,1,0.673384,0.326616,0,psTTM,0.3407
close,490,0,0.673836,0.326164,0,psTTM,0.3407
close,491,1,0.631987,0.368013,1,psTTM,0.3407
close,492,0,0.645634,0.354366,1,psTTM,0.3407
close,493,0,0.639748,0.360252,1,psTTM,0.3407
close,494,0,0.687868,0.312132,0,psTTM,0.3407
close,495,1,0.647645,0.352355,1,psTTM,0.3407
close,496,0,0.638999,0.361001,1,psTTM,0.3407
