target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,270,1,0.623511,0.376489,1,ALL,-1.0
close,271,1,0.642157,0.357843,1,ALL,-1.0
close,272,0,0.669674,0.330326,1,ALL,-1.0
close,273,0,0.695543,0.304457,1,ALL,-1.0
close,274,1,0.62879,0.37121,1,ALL,-1.0
close,275,1,0.610578,0.389422,1,ALL,-1.0
close,276,0,0.666151,0.333849,1,ALL,-1.0
close,277,0,0.662255,0.337745,1,ALL,-1.0
close,278,0,0.653242,0.346758,1,ALL,-1.0
close,279,1,0.604821,0.395179,1,ALL,-1.0
close,280,1,0.638074,0.361926,1,ALL,-1.0
close,281,0,0.668131,0.331869,1,ALL,-1.0
close,282,1,0.607799,0.392201,1,ALL,-1.0
close,283,1,0.633239,0.366761,1,ALL,-1.0
close,284,1,0.626696,0.373304,1,ALL,-1.0
close,285,0,0.676037,0.323963,1,ALL,-1.0
close,286,0,0.66871,0.33129,1,ALL,-1.0
close,287,0,0.65939,0.34061,1,ALL,-1.0
close,288,1,0.63674,0.36326,1,ALL,-1.0
close,289,0,0.669766,0.330234,1,ALL,-1.0
close,290,0,0.66269,0.33731,1,ALL,-1.0
close,291,1,0.6467,0.3533,1,ALL,-1.0
close,292,0,0.664176,0.335824,1,ALL,-1.0
close,293,1,0.604214,0.395786,1,ALL,-1.0
close,294,1,0.607833,0.392167,1,ALL,-1.0
close,295,0,0.665764,0.334236,1,ALL,-1.0
close,296,0,0.670967,0.329033,1,ALL,-1.0
close,297,0,0.658124,0.341876,1,ALL,-1.0
close,298,1,0.608805,0.391195,1,ALL,-1.0
close,299,0,0.682901,0.317099,1,ALL,-1.0
close,300,0,0.663587,0.336413,1,ALL,-1.0
close,301,0,0.67623,0.32377,1,ALL,-1.0
close,302,0,0.648486,0.351514,1,ALL,-1.0
close,303,0,0.679129,0.320871,1,ALL,-1.0
close,304,0,0.677571,0.322429,1,ALL,-1.0
close,305,0,0.676601,0.323399,1,ALL,-1.0
close,306,0,0.675285,0.324715,1,ALL,-1.0
close,307,1,0.64411,0.35589,1,ALL,-1.0
close,308,0,0.68351,0.31649,1,ALL,-1.0
close,309,1,0.645768,0.354232,1,ALL,-1.0
close,310,0,0.671562,0.328438,1,ALL,-1.0
close,311,0,0.659576,0.340424,1,ALL,-1.0
close,312,0,0.686769,0.313231,1,ALL,-1.0
close,313,1,0.623368,0.376632,1,ALL,-1.0
close,314,0,0.683797,0.316203,1,ALL,-1.0
close,315,0,0.695307,0.304693,1,ALL,-1.0
close,316,0,0.68164,0.31836,1,ALL,-1.0
