target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,468,0,0.660664,0.339336,1,amount,-1.0
close,469,0,0.697235,0.302765,1,amount,-1.0
close,470,1,0.599704,0.400296,1,amount,-1.0
close,471,1,0.616943,0.383057,1,amount,-1.0
close,472,0,0.67745,0.32255,1,amount,-1.0
close,473,1,0.644251,0.355749,1,amount,-1.0
close,474,0,0.630289,0.369711,1,amount,-1.0
close,475,0,0.693746,0.306254,1,amount,-1.0
close,476,0,0.620615,0.379385,1,amount,-1.0
close,477,1,0.611037,0.388963,1,amount,-1.0
close,478,0,0.668645,0.331355,1,amount,-1.0
close,479,1,0.651978,0.348022,1,amount,-1.0
close,480,0,0.680444,0.319556,1,amount,-1.0
close,481,0,0.670893,0.329107,1,amount,-1.0
close,482,0,0.62627,0.37373,1,amount,-1.0
close,483,1,0.635831,0.364169,1,amount,-1.0
close,484,0,0.660004,0.339996,1,amount,-1.0
close,485,0,0.654313,0.345687,1,amount,-1.0
close,486,0,0.646331,0.353669,1,amount,-1.0
close,487,0,0.652104,0.347896,1,amount,-1.0
close,488,1,0.683295,0.316705,1,amount,-1.0
close,489,1,0.670007,0.329993,1,amount,-1.0
close,490,0,0.673039,0.326961,1,amount,-1.0
close,491,1,0.630503,0.369497,1,amount,-1.0
close,492,0,0.68167,0.31833,1,amount,-1.0
close,493,0,0.633969,0.366031,1,amount,-1.0
close,494,0,0.686997,0.313003,1,amount,-1.0
close,495,1,0.61664,0.38336,1,amount,-1.0
close,496,0,0.649075,0.350925,1,amount,-1.0
close,497,0,0.661269,0.338731,1,amount,-1.0
close,498,0,0.6584,0.3416,1,amount,-1.0
close,499,1,0.631441,0.368559,1,amount,-1.0
close,500,1,0.637853,0.362147,1,amount,-1.0
close,501,0,0.680043,0.319957,1,amount,-1.0
close,502,0,0.649343,0.350657,1,amount,-1.0
close,503,0,0.661994,0.338006,1,amount,-1.0
close,504,0,0.647471,0.352529,1,amount,-1.0
close,505,0,0.653796,0.346204,1,amount,-1.0
close,506,0,0.654561,0.345439,1,amount,-1.0
close,507,0,0.681004,0.318996,1,amount,-1.0
close,508,1,0.629872,0.370128,1,amount,-1.0
close,509,1,0.60871,0.39129,1,amount,-1.0
close,510,0,0.662503,0.337497,1,amount,-1.0
close,511,0,0.666058,0.333942,1,amount,-1.0
close,512,0,0.672997,0.327003,1,amount,-1.0
close,513,0,0.682277,0.317723,1,amount,-1.0
close,514,1,0.659889,0.340111,1,amount,-1.0
close,515,0,0.63519,0.36481,1,amount,-1.0
close,516,0,0.640564,0.359436,1,amount,-1.0
close,517,1,0.682277,0.317723,1,amount,-1.0
close,518,0,0.65865,0.34135,1,amount,-1.0
close,519,0,0.612166,0.387834,1,amount,-1.0
close,520,1,0.650891,0.349109,1,amount,-1.0
close,521,1,0.657904,0.342096,1,amount,-1.0
close,522,0,0.65665,0.34335,1,amount,-1.0
close,523,1,0.656387,0.343613,1,amount,-1.0
close,524,0,0.678055,0.321945,1,amount,-1.0
close,525,0,0.659041,0.340959,1,amount,-1.0
close,526,0,0.666274,0.333726,1,amount,-1.0
close,527,0,0.659245,0.340755,1,amount,-1.0
